gene,log2FC,pvalue,padj,significant
ENSG00000107815,0.4187799009646606,0.2730363397874447,0.4102105316412522,0
ENSG00000107816,0.4043290707861523,0.010165201897657461,0.07930506234067636,0
ENSG00000107819,0.19399408712956273,0.7623688184872623,0.8206743657414851,0
ENSG00000107821,0.12659324961411,0.5967012167571022,0.6895851237595824,0
ENSG00000107829,0.4982618831999646,0.0011520450991375775,0.05667212870481151,0
ENSG00000107831,0.09463687413807496,0.8798291600208448,0.9093507004314615,0
ENSG00000107833,0.3054696721541903,0.8798291600208448,0.9093507004314615,0
ENSG00000107854,0.343293308102015,0.008150971598321455,0.07435160525791985,0
ENSG00000107862,0.3340443812034189,0.008150971598321455,0.07435160525791985,0
ENSG00000107863,0.32612260946528676,0.010165201897657461,0.07930506234067636,0
ENSG00000107864,0.1571380041407295,0.3643461266698109,0.4914536655484717,0
ENSG00000107872,0.3567968748300359,0.18587673239913682,0.3240728308076962,0
ENSG00000107874,0.40162647063085594,0.14046504818835404,0.2750361504060679,0
ENSG00000107882,0.4455308018210355,0.0002851180839344991,0.05667212870481151,0
ENSG00000107890,0.1339817919736745,0.19876460640717797,0.33444334580937335,0
ENSG00000107897,0.23584928927310722,0.22647606607859094,0.36191025841794766,0
ENSG00000107902,0.5174880364025402,0.004071994220531172,0.06357597967785622,0
ENSG00000107929,0.40572599658519026,0.002496908917027918,0.05667212870481151,0
ENSG00000107937,0.3597454913551409,0.02334220202334447,0.10851954591224756,0
ENSG00000107938,0.3315729491149644,0.05878172137447146,0.16870320310020426,0
ENSG00000107949,0.34347902561205,0.15092695009759893,0.2828975476499659,0
ENSG00000107951,0.2319897842551748,0.3643461266698109,0.4914536655484717,0
ENSG00000107954,0.3422794768897995,0.006501702377128327,0.06985420096938734,0
ENSG00000107957,0.23239687329579392,0.3643461266698109,0.4914536655484717,0
ENSG00000107959,0.3333235670134516,0.0820987086774072,0.2012794453479033,0
ENSG00000107960,0.3469709246592016,0.11241058468252252,0.23932699558046078,0
ENSG00000107968,0.2852965565909789,0.22647606607859094,0.36191025841794766,0
ENSG00000107984,-0.11172508255882856,0.7913367801160693,0.844732002230512,0
ENSG00000108001,0.05156789456439542,0.7623688184872623,0.8206743657414851,0
ENSG00000108010,0.3301574910572869,0.11241058468252252,0.23932699558046078,0
ENSG00000108018,0.5501524707418839,0.010165201897657461,0.07930506234067636,0
ENSG00000108021,0.3293392158469349,0.028365505617170772,0.11838445294454787,0
ENSG00000108039,0.2921056443771268,0.019109922215918784,0.0995993695487728,0
ENSG00000108055,0.287904586045362,0.04125001660927485,0.14156770244664965,0
ENSG00000108061,0.19539745924391555,0.8205958397687718,0.8656941728582614,0
ENSG00000108064,0.24399116417556005,0.405678895320547,0.5281511831020989,0
ENSG00000108091,0.10988873034302345,0.8205958397687718,0.8656941728582614,0
ENSG00000108094,0.332580444011319,0.1305700181448164,0.2601415719163731,0
ENSG00000108100,0.3686852251235315,0.008150971598321455,0.07435160525791985,0
ENSG00000108106,0.5193340736532276,0.03429372105008355,0.1290827014153032,0
ENSG00000108107,0.46705034129624046,0.04125001660927485,0.14156770244664965,0
ENSG00000108175,0.44766808593863305,0.028365505617170772,0.11838445294454787,0
ENSG00000108176,0.2536754416640938,0.6501474441195367,0.7318730758503017,0
ENSG00000108179,0.4580420257832232,0.1305700181448164,0.2601415719163731,0
ENSG00000108187,0.26283826756404854,0.17361733445746297,0.30771802504606466,0
ENSG00000108219,0.3631217792158633,0.04936619476911441,0.15432411743095734,0
ENSG00000108231,0.3130461740016171,0.32575135451528814,0.4564789556354074,0
ENSG00000108239,0.21192866139788327,0.03429372105008355,0.1290827014153032,0
ENSG00000108244,0.6341285575250405,0.4496917980031534,0.5666914173546389,0
ENSG00000108256,0.1483665437958805,0.32575135451528814,0.4564789556354074,0
ENSG00000108262,0.3292108374711502,0.25683925799381546,0.3911626085941248,0
ENSG00000108298,0.45172799878619335,0.04125001660927485,0.14156770244664965,0
ENSG00000108306,0.26347539782760404,0.01132969669066064,0.08452034736860742,0
ENSG00000108309,0.3152580448823189,0.22647606607859094,0.36191025841794766,0
ENSG00000108312,0.501746433085155,0.02334220202334447,0.10851954591224756,0
ENSG00000108344,0.3869370973472654,0.09630369205385092,0.2193359994218648,0
ENSG00000108349,0.28913231123054284,0.19876460640717797,0.33444334580937335,0
ENSG00000108352,0.36231546180309243,0.03429372105008355,0.1290827014153032,0
ENSG00000108370,0.20023897653767397,0.32575135451528814,0.4564789556354074,0
ENSG00000108375,0.5617745373103665,0.0011520450991375775,0.05667212870481151,0
ENSG00000108379,0.4214951480870233,0.19876460640717797,0.33444334580937335,0
ENSG00000108381,0.16282942350683446,0.405678895320547,0.5281511831020989,0
ENSG00000108384,0.24731005354077737,0.7623688184872623,0.8206743657414851,0
ENSG00000108387,0.32361410856980444,0.17361733445746297,0.30771802504606466,0
ENSG00000108389,0.29237327153690573,0.17361733445746297,0.30771802504606466,0
ENSG00000108395,0.1386029718410941,0.8798291600208448,0.9093507004314615,0
ENSG00000108405,0.8356131820991175,0.04125001660927485,0.14156770244664965,0
ENSG00000108406,0.164606834764111,0.405678895320547,0.5281511831020989,0
ENSG00000108423,0.3512390829559308,0.1305700181448164,0.2601415719163731,0
ENSG00000108424,0.32774005137943174,0.22647606607859094,0.36191025841794766,0
ENSG00000108433,0.3619514641589915,0.0031970994502392713,0.060626119370268884,0
ENSG00000108439,0.47196721708814965,0.0820987086774072,0.2012794453479033,0
ENSG00000108443,0.2562581499998706,0.1305700181448164,0.2601415719163731,0
ENSG00000108448,0.2310850528419857,0.24132159305275325,0.3792846352542079,0
ENSG00000108465,0.5069435648390785,0.0011520450991375775,0.05667212870481151,0
ENSG00000108468,0.40225781106709707,0.03429372105008355,0.1290827014153032,0
ENSG00000108469,0.48143430671534426,0.000381058452439742,0.05667212870481151,0
ENSG00000108474,0.3348874624714088,0.019109922215918784,0.0995993695487728,0
ENSG00000108479,0.30398230101288365,0.4496917980031534,0.5666914173546389,0
ENSG00000108506,0.26870101498662935,0.0820987086774072,0.2012794453479033,0
ENSG00000108509,0.27130582912390344,0.22647606607859094,0.36191025841794766,0
ENSG00000108510,0.27899930900044595,0.012611144106014827,0.08452034736860742,0
ENSG00000108515,0.37307420617515247,0.03763531380176355,0.13770252615706696,0
ENSG00000108518,0.3844540854636787,0.17361733445746297,0.30771802504606466,0
ENSG00000108523,0.37538584626431604,0.04125001660927485,0.14156770244664965,0
ENSG00000108528,0.33683189091053034,0.15092695009759893,0.2828975476499659,0
ENSG00000108551,1.3752282947710517,0.008150971598321455,0.07435160525791985,0
ENSG00000108556,-0.314923707090304,0.15092695009759893,0.2828975476499659,0
ENSG00000108557,0.3358409870047146,0.005158957574097123,0.0663082460654251,0
ENSG00000108559,0.37963090742417754,0.015564411394457967,0.0920759360922854,0
ENSG00000108561,0.34822658175669563,0.5967012167571022,0.6895851237595824,0
ENSG00000108578,0.3442837460517761,0.32575135451528814,0.4564789556354074,0
ENSG00000108582,0.22898273232083005,0.1305700181448164,0.2601415719163731,0
ENSG00000108587,0.19611551424037457,0.11241058468252252,0.23932699558046078,0
ENSG00000108588,0.30533471806318735,0.04125001660927485,0.14156770244664965,0
ENSG00000108590,0.0897175888258194,0.9397429895816196,0.952153109269038,0
ENSG00000108591,0.3714955356200719,0.014019277121206652,0.09124386139880844,0
ENSG00000108592,0.4794332784804972,0.028365505617170772,0.11838445294454787,0
ENSG00000108599,0.3074859584628569,0.04125001660927485,0.14156770244664965,0
ENSG00000108602,1.0652914602517192,0.014019277121206652,0.09124386139880844,0
